product_id,product_name,category,brand,list_price,cost_price
5819,Home & Kitchen_Product_5819,Home & Kitchen,BluePeak,3812.42,2243.88
5820,Sports_Product_5820,Sports,UrbanKart,2366.97,1355.65
5821,Electronics_Product_5821,Electronics,Zentra,11030.63,6361.1
5822,Home & Kitchen_Product_5822,Home & Kitchen,UrbanKart,4395.0,3287.44
5823,Electronics_Product_5823,Electronics,BluePeak,22406.7,14335.31
5824,Mobile Accessories_Product_5824,Mobile Accessories,PrimeOne,835.32,567.33
5825,Electronics_Product_5825,Electronics,Zentra,16208.91,12302.91
5826,Books_Product_5826,Books,Aster,565.41,437.42
5827,Books_Product_5827,Books,Nova,526.74,398.14
5828,Footwear_Product_5828,Footwear,Aster,2665.08,1807.98
5829,Sports_Product_5829,Sports,UrbanKart,1507.18,883.11
5830,Home & Kitchen_Product_5830,Home & Kitchen,BluePeak,1481.23,892.56
5831,Books_Product_5831,Books,Zentra,636.89,482.07
5832,Grocery_Product_5832,Grocery,Omni,727.84,514.31
5833,Electronics_Product_5833,Electronics,Zentra,17951.31,10396.05
5834,Books_Product_5834,Books,Aster,571.6,377.9
5835,Grocery_Product_5835,Grocery,UrbanKart,382.73,228.13
5836,Electronics_Product_5836,Electronics,Omni,13616.44,7773.8
5837,Electronics_Product_5837,Electronics,BluePeak,20508.58,14330.41
5838,Books_Product_5838,Books,Nova,360.12,252.25
5839,Beauty_Product_5839,Beauty,Aster,648.63,374.53
5840,Mobile Accessories_Product_5840,Mobile Accessories,DailyPro,99.0,69.75
5841,Books_Product_5841,Books,Omni,421.25,284.85
5842,Sports_Product_5842,Sports,Zentra,2041.94,1392.31
5843,Fashion_Product_5843,Fashion,Zentra,1975.38,1236.85
5844,Footwear_Product_5844,Footwear,Omni,2175.04,1420.73
5845,Footwear_Product_5845,Footwear,Zentra,1915.5,1086.64
5846,Toys_Product_5846,Toys,UrbanKart,1090.21,829.82
5847,Toys_Product_5847,Toys,Nova,888.11,495.35
5848,Beauty_Product_5848,Beauty,PrimeOne,1098.78,726.0
5849,Electronics_Product_5849,Electronics,UrbanKart,19461.56,13377.17
5850,Mobile Accessories_Product_5850,Mobile Accessories,Zentra,481.15,286.34
5851,Fashion_Product_5851,Fashion,Omni,1945.93,1513.44
5852,Fashion_Product_5852,Fashion,Aster,2474.58,1388.81
5853,Toys_Product_5853,Toys,Zentra,1105.14,622.57
5854,Sports_Product_5854,Sports,Nova,3192.18,1930.83
5855,Electronics_Product_5855,Electronics,DailyPro,24765.45,18074.24
5856,Sports_Product_5856,Sports,UrbanKart,1247.97,929.7
5857,Electronics_Product_5857,Electronics,DailyPro,21410.99,13150.7
5858,Sports_Product_5858,Sports,UrbanKart,2046.1,1365.87
5859,Fashion_Product_5859,Fashion,UrbanKart,1850.84,1182.07
5860,Mobile Accessories_Product_5860,Mobile Accessories,Omni,603.4,445.37
5861,Toys_Product_5861,Toys,Aster,1168.4,713.04
5862,Footwear_Product_5862,Footwear,Nova,1522.96,1064.79
5863,Sports_Product_5863,Sports,Omni,1899.49,1269.15
5864,Beauty_Product_5864,Beauty,DailyPro,541.84,405.42
5865,Mobile Accessories_Product_5865,Mobile Accessories,Zentra,912.42,566.51
5866,Toys_Product_5866,Toys,Zentra,1660.41,1017.4
5867,Beauty_Product_5867,Beauty,UrbanKart,551.56,341.85
5868,Sports_Product_5868,Sports,Nova,4025.26,2582.09
5869,Sports_Product_5869,Sports,Omni,1933.83,1248.79
5870,Home & Kitchen_Product_5870,Home & Kitchen,Aster,3327.87,2049.59
5871,Toys_Product_5871,Toys,DailyPro,878.72,594.02
5872,Home & Kitchen_Product_5872,Home & Kitchen,Nova,4583.84,3532.86
5873,Mobile Accessories_Product_5873,Mobile Accessories,Zentra,855.64,644.1
5874,Books_Product_5874,Books,BluePeak,533.1,368.81
5875,Home & Kitchen_Product_5875,Home & Kitchen,BluePeak,2547.45,1919.26
5876,Grocery_Product_5876,Grocery,Nova,647.78,419.44
5877,Fashion_Product_5877,Fashion,BluePeak,2192.51,1557.87
5878,Home & Kitchen_Product_5878,Home & Kitchen,Nova,3228.15,2276.04
5879,Home & Kitchen_Product_5879,Home & Kitchen,Aster,3824.11,2786.53
5880,Toys_Product_5880,Toys,Omni,1159.49,653.27
5881,Footwear_Product_5881,Footwear,Zentra,2829.74,1684.34
5882,Books_Product_5882,Books,Omni,229.51,151.67
5883,Books_Product_5883,Books,Aster,392.56,255.48
5884,Footwear_Product_5884,Footwear,DailyPro,1590.97,922.59
5885,Home & Kitchen_Product_5885,Home & Kitchen,Omni,3650.72,2069.62
5886,Toys_Product_5886,Toys,Aster,418.54,271.43
5887,Mobile Accessories_Product_5887,Mobile Accessories,Aster,380.64,221.35
5888,Home & Kitchen_Product_5888,Home & Kitchen,Zentra,5771.11,4166.99
5889,Beauty_Product_5889,Beauty,Omni,758.89,459.83
5890,Footwear_Product_5890,Footwear,Omni,998.84,704.37
5891,Electronics_Product_5891,Electronics,BluePeak,19555.82,14775.29
5892,Beauty_Product_5892,Beauty,BluePeak,1446.58,908.13
5893,Mobile Accessories_Product_5893,Mobile Accessories,PrimeOne,874.37,556.02
5894,Sports_Product_5894,Sports,UrbanKart,2251.43,1698.96
5895,Home & Kitchen_Product_5895,Home & Kitchen,Aster,3852.05,2810.65
5896,Fashion_Product_5896,Fashion,BluePeak,2199.74,1645.19
5897,Books_Product_5897,Books,BluePeak,439.3,292.98
5898,Footwear_Product_5898,Footwear,Omni,2011.91,1277.46
5899,Books_Product_5899,Books,DailyPro,560.93,396.07
5900,Books_Product_5900,Books,Omni,526.2,319.4
5901,Sports_Product_5901,Sports,PrimeOne,195.28,133.13
5902,Fashion_Product_5902,Fashion,Zentra,2262.53,1589.68
5903,Footwear_Product_5903,Footwear,Nova,2944.76,1947.1
5904,Footwear_Product_5904,Footwear,Zentra,2192.49,1519.17
5905,Home & Kitchen_Product_5905,Home & Kitchen,Omni,4568.4,3427.41
5906,Beauty_Product_5906,Beauty,Omni,749.76,454.37
5907,Electronics_Product_5907,Electronics,DailyPro,17111.47,9539.71
5908,Electronics_Product_5908,Electronics,DailyPro,15640.27,11771.9
5909,Grocery_Product_5909,Grocery,Aster,608.09,420.11
5910,Toys_Product_5910,Toys,Aster,742.55,508.92
5911,Footwear_Product_5911,Footwear,Aster,2846.21,1951.39
5912,Home & Kitchen_Product_5912,Home & Kitchen,Aster,4612.27,3274.14
5913,Sports_Product_5913,Sports,Nova,3885.41,2629.05
5914,Books_Product_5914,Books,BluePeak,576.94,422.55
5915,Toys_Product_5915,Toys,Aster,1145.17,741.21
5916,Sports_Product_5916,Sports,PrimeOne,2600.17,1782.41
5917,Beauty_Product_5917,Beauty,Aster,1082.1,764.16
5918,Footwear_Product_5918,Footwear,Zentra,2183.29,1582.88
5919,Sports_Product_5919,Sports,Nova,3518.44,2297.97
5920,Electronics_Product_5920,Electronics,DailyPro,24528.37,14369.9
5921,Books_Product_5921,Books,Aster,120.85,76.69
5922,Beauty_Product_5922,Beauty,Zentra,859.42,577.89
5923,Sports_Product_5923,Sports,Omni,2246.64,1721.86
5924,Toys_Product_5924,Toys,PrimeOne,578.75,423.62
5925,Toys_Product_5925,Toys,UrbanKart,1527.67,1168.63
5926,Toys_Product_5926,Toys,PrimeOne,1233.75,928.18
5927,Grocery_Product_5927,Grocery,BluePeak,527.17,338.04
5928,Footwear_Product_5928,Footwear,BluePeak,1948.56,1241.76
5929,Beauty_Product_5929,Beauty,BluePeak,1028.1,721.05
5930,Beauty_Product_5930,Beauty,Omni,946.05,597.83
5931,Beauty_Product_5931,Beauty,Aster,1376.21,970.86
5932,Electronics_Product_5932,Electronics,PrimeOne,28987.64,18783.44
5933,Home & Kitchen_Product_5933,Home & Kitchen,Omni,1762.42,1044.11
5934,Books_Product_5934,Books,Nova,498.51,360.28
5935,Fashion_Product_5935,Fashion,Zentra,1517.58,878.05
5936,Mobile Accessories_Product_5936,Mobile Accessories,PrimeOne,874.02,511.67
5937,Books_Product_5937,Books,UrbanKart,383.54,231.86
5938,Fashion_Product_5938,Fashion,BluePeak,2824.76,1892.05
5939,Mobile Accessories_Product_5939,Mobile Accessories,Aster,1192.34,831.92
5940,Toys_Product_5940,Toys,PrimeOne,1437.37,833.31
5941,Grocery_Product_5941,Grocery,Aster,489.66,307.5
5942,Toys_Product_5942,Toys,Omni,844.04,587.21
5943,Home & Kitchen_Product_5943,Home & Kitchen,Zentra,5001.32,3205.96
5944,Sports_Product_5944,Sports,Zentra,1485.6,864.05
5945,Footwear_Product_5945,Footwear,UrbanKart,2406.98,1624.55
5946,Grocery_Product_5946,Grocery,DailyPro,576.19,403.16
5947,Grocery_Product_5947,Grocery,BluePeak,411.02,230.38
5948,Fashion_Product_5948,Fashion,DailyPro,1786.07,1188.26
5949,Fashion_Product_5949,Fashion,Aster,1519.22,990.14
5950,Fashion_Product_5950,Fashion,Aster,1728.56,954.08
5951,Fashion_Product_5951,Fashion,Zentra,1013.07,662.38
5952,Toys_Product_5952,Toys,PrimeOne,506.16,344.04
5953,Home & Kitchen_Product_5953,Home & Kitchen,DailyPro,4858.01,2930.41
5954,Toys_Product_5954,Toys,DailyPro,1239.84,691.24
5955,Sports_Product_5955,Sports,DailyPro,2137.76,1236.31
5956,Fashion_Product_5956,Fashion,UrbanKart,2284.2,1763.94
5957,Grocery_Product_5957,Grocery,Aster,598.26,384.6
5958,Toys_Product_5958,Toys,Omni,658.37,398.38
5959,Electronics_Product_5959,Electronics,Zentra,7431.78,5014.21
5960,Home & Kitchen_Product_5960,Home & Kitchen,PrimeOne,3144.89,2309.4
5961,Grocery_Product_5961,Grocery,Aster,655.53,426.59
5962,Beauty_Product_5962,Beauty,DailyPro,837.91,627.0
5963,Grocery_Product_5963,Grocery,PrimeOne,254.56,192.99
5964,Fashion_Product_5964,Fashion,Aster,1282.78,892.73
5965,Books_Product_5965,Books,Nova,429.38,291.13
5966,Toys_Product_5966,Toys,BluePeak,1917.01,1062.55
5967,Home & Kitchen_Product_5967,Home & Kitchen,BluePeak,4861.49,3337.29
5968,Beauty_Product_5968,Beauty,DailyPro,1011.67,678.07
5969,Electronics_Product_5969,Electronics,UrbanKart,19849.81,11833.48
5970,Grocery_Product_5970,Grocery,DailyPro,652.69,386.17
5971,Fashion_Product_5971,Fashion,DailyPro,2608.97,2010.02
5972,Home & Kitchen_Product_5972,Home & Kitchen,PrimeOne,1489.15,1092.48
5973,Mobile Accessories_Product_5973,Mobile Accessories,BluePeak,989.7,594.37
5974,Toys_Product_5974,Toys,Nova,1102.27,779.21
5975,Mobile Accessories_Product_5975,Mobile Accessories,Omni,967.33,643.06
5976,Fashion_Product_5976,Fashion,Aster,1910.95,1422.73
5977,Home & Kitchen_Product_5977,Home & Kitchen,PrimeOne,3286.99,1947.12
5978,Electronics_Product_5978,Electronics,Omni,18001.91,10295.0
5979,Grocery_Product_5979,Grocery,BluePeak,598.59,415.48
5980,Books_Product_5980,Books,Omni,379.63,211.93
5981,Grocery_Product_5981,Grocery,Nova,571.41,431.2
5982,Sports_Product_5982,Sports,Omni,1226.31,940.79
5983,Sports_Product_5983,Sports,Zentra,1975.15,1300.76
5984,Fashion_Product_5984,Fashion,Aster,1627.95,1115.16
5985,Home & Kitchen_Product_5985,Home & Kitchen,Aster,3194.01,2199.18
5986,Electronics_Product_5986,Electronics,Aster,19691.2,12442.38
5987,Books_Product_5987,Books,Omni,349.9,200.64
5988,Books_Product_5988,Books,DailyPro,404.09,256.55
5989,Electronics_Product_5989,Electronics,DailyPro,21339.21,13916.88
5990,Books_Product_5990,Books,Omni,726.99,566.69
5991,Sports_Product_5991,Sports,BluePeak,3376.8,2456.43
5992,Electronics_Product_5992,Electronics,Zentra,17031.4,13199.38
5993,Fashion_Product_5993,Fashion,Omni,1528.2,1059.87
5994,Toys_Product_5994,Toys,Nova,1022.86,655.73
5995,Mobile Accessories_Product_5995,Mobile Accessories,PrimeOne,661.62,428.0
5996,Home & Kitchen_Product_5996,Home & Kitchen,Zentra,4242.88,2995.45
5997,Footwear_Product_5997,Footwear,Omni,1720.19,1259.77
5998,Grocery_Product_5998,Grocery,Omni,729.43,489.65
5999,Electronics_Product_5999,Electronics,Nova,18262.01,10072.65
6000,Fashion_Product_6000,Fashion,Omni,2133.42,1333.32
6001,Books_Product_6001,Books,DailyPro,321.11,230.07
6002,Home & Kitchen_Product_6002,Home & Kitchen,Zentra,3092.38,1766.75
6003,Mobile Accessories_Product_6003,Mobile Accessories,BluePeak,555.14,319.51
6004,Home & Kitchen_Product_6004,Home & Kitchen,UrbanKart,6097.79,4658.02
6005,Fashion_Product_6005,Fashion,Nova,1620.08,894.64
6006,Grocery_Product_6006,Grocery,Omni,355.81,260.72
6007,Grocery_Product_6007,Grocery,BluePeak,411.46,258.74
6008,Toys_Product_6008,Toys,Omni,940.53,697.85
6009,Mobile Accessories_Product_6009,Mobile Accessories,DailyPro,927.89,577.23
6010,Grocery_Product_6010,Grocery,Aster,601.91,419.88
6011,Toys_Product_6011,Toys,PrimeOne,1602.44,1142.57
6012,Fashion_Product_6012,Fashion,DailyPro,2172.36,1238.9
6013,Home & Kitchen_Product_6013,Home & Kitchen,Nova,5015.22,3705.81
6014,Home & Kitchen_Product_6014,Home & Kitchen,Zentra,2442.51,1892.04
6015,Footwear_Product_6015,Footwear,Aster,1371.22,774.31
6016,Electronics_Product_6016,Electronics,Nova,21056.67,12835.19
6017,Home & Kitchen_Product_6017,Home & Kitchen,DailyPro,5396.25,3490.62
6018,Fashion_Product_6018,Fashion,UrbanKart,2241.58,1246.97
6019,Books_Product_6019,Books,Nova,500.2,338.55
6020,Sports_Product_6020,Sports,PrimeOne,2457.82,1515.2
6021,Fashion_Product_6021,Fashion,Nova,642.98,457.7
6022,Fashion_Product_6022,Fashion,BluePeak,2051.25,1415.15
6023,Mobile Accessories_Product_6023,Mobile Accessories,Aster,397.82,276.28
6024,Sports_Product_6024,Sports,Aster,4516.81,3227.53
6025,Home & Kitchen_Product_6025,Home & Kitchen,Aster,4899.29,3492.29
6026,Grocery_Product_6026,Grocery,Omni,987.87,591.98
6027,Grocery_Product_6027,Grocery,DailyPro,478.48,272.43
6028,Footwear_Product_6028,Footwear,UrbanKart,1428.39,861.91
6029,Sports_Product_6029,Sports,BluePeak,3438.67,2588.54
6030,Toys_Product_6030,Toys,Nova,1490.33,829.0
6031,Beauty_Product_6031,Beauty,UrbanKart,1132.07,854.43
6032,Grocery_Product_6032,Grocery,Omni,837.71,505.53
6033,Sports_Product_6033,Sports,Nova,3391.43,2405.25
6034,Electronics_Product_6034,Electronics,Aster,20236.78,11855.3
6035,Sports_Product_6035,Sports,DailyPro,2661.7,1569.14
6036,Grocery_Product_6036,Grocery,UrbanKart,447.58,340.15
6037,Electronics_Product_6037,Electronics,Zentra,13927.93,10343.21
6038,Grocery_Product_6038,Grocery,DailyPro,729.76,417.49
6039,Fashion_Product_6039,Fashion,Omni,1793.64,1386.7
6040,Grocery_Product_6040,Grocery,UrbanKart,720.46,445.16
6041,Mobile Accessories_Product_6041,Mobile Accessories,Omni,1297.78,751.91
6042,Grocery_Product_6042,Grocery,Zentra,760.85,443.53
6043,Beauty_Product_6043,Beauty,Omni,837.58,635.2
6044,Books_Product_6044,Books,Nova,336.73,200.03
6045,Toys_Product_6045,Toys,Omni,1054.03,628.79
6046,Mobile Accessories_Product_6046,Mobile Accessories,BluePeak,529.81,333.39
6047,Mobile Accessories_Product_6047,Mobile Accessories,Omni,655.82,440.15
6048,Beauty_Product_6048,Beauty,Zentra,350.72,262.3
6049,Toys_Product_6049,Toys,Zentra,758.29,452.0
6050,Books_Product_6050,Books,Zentra,541.95,391.03
6051,Toys_Product_6051,Toys,Aster,677.14,478.7
6052,Mobile Accessories_Product_6052,Mobile Accessories,BluePeak,562.14,365.09
6053,Grocery_Product_6053,Grocery,BluePeak,811.12,590.37
6054,Beauty_Product_6054,Beauty,BluePeak,1081.78,688.03
6055,Home & Kitchen_Product_6055,Home & Kitchen,BluePeak,2885.23,2082.88
6056,Toys_Product_6056,Toys,BluePeak,2202.39,1248.79
6057,Mobile Accessories_Product_6057,Mobile Accessories,DailyPro,901.82,596.57
6058,Books_Product_6058,Books,PrimeOne,363.93,259.9
6059,Books_Product_6059,Books,BluePeak,846.25,533.25
6060,Mobile Accessories_Product_6060,Mobile Accessories,Zentra,1038.59,693.26
6061,Footwear_Product_6061,Footwear,Nova,4406.15,3339.43
6062,Mobile Accessories_Product_6062,Mobile Accessories,DailyPro,1211.15,706.42
6063,Beauty_Product_6063,Beauty,UrbanKart,1153.83,819.59
6064,Grocery_Product_6064,Grocery,Omni,457.4,253.53
6065,Sports_Product_6065,Sports,Aster,4099.76,2834.74
6066,Grocery_Product_6066,Grocery,Aster,185.41,139.44
6067,Grocery_Product_6067,Grocery,Nova,165.87,113.29
6068,Home & Kitchen_Product_6068,Home & Kitchen,UrbanKart,6492.3,4284.9
6069,Footwear_Product_6069,Footwear,BluePeak,1346.66,801.28
6070,Electronics_Product_6070,Electronics,BluePeak,10829.02,6625.34
6071,Beauty_Product_6071,Beauty,Omni,515.02,397.45
6072,Sports_Product_6072,Sports,Aster,1902.44,1143.67
6073,Electronics_Product_6073,Electronics,Aster,23610.85,13900.27
6074,Toys_Product_6074,Toys,BluePeak,1259.63,830.01
6075,Sports_Product_6075,Sports,Omni,2612.89,1625.38
6076,Electronics_Product_6076,Electronics,Omni,15656.42,10426.43
6077,Fashion_Product_6077,Fashion,UrbanKart,2364.4,1570.8
6078,Beauty_Product_6078,Beauty,BluePeak,775.12,583.16
6079,Sports_Product_6079,Sports,Zentra,4351.99,3270.24
6080,Books_Product_6080,Books,UrbanKart,377.29,223.93
6081,Books_Product_6081,Books,UrbanKart,880.0,544.99
6082,Beauty_Product_6082,Beauty,BluePeak,1014.86,630.51
6083,Grocery_Product_6083,Grocery,Zentra,1003.52,714.89
6084,Fashion_Product_6084,Fashion,PrimeOne,2848.08,2112.64
6085,Electronics_Product_6085,Electronics,BluePeak,15856.49,11326.15
6086,Beauty_Product_6086,Beauty,BluePeak,942.78,567.7
6087,Electronics_Product_6087,Electronics,BluePeak,15057.27,9990.94
6088,Toys_Product_6088,Toys,Nova,1102.8,744.35
6089,Sports_Product_6089,Sports,Aster,3636.98,2442.63
6090,Home & Kitchen_Product_6090,Home & Kitchen,DailyPro,1891.34,1390.76
6091,Mobile Accessories_Product_6091,Mobile Accessories,Aster,834.74,515.5
6092,Books_Product_6092,Books,Omni,296.08,164.46
6093,Sports_Product_6093,Sports,PrimeOne,2739.82,2093.2
6094,Fashion_Product_6094,Fashion,Nova,1890.78,1123.68
6095,Sports_Product_6095,Sports,DailyPro,2668.49,1523.83
6096,Sports_Product_6096,Sports,Zentra,1871.28,1185.5
6097,Fashion_Product_6097,Fashion,BluePeak,2253.27,1587.06
6098,Electronics_Product_6098,Electronics,DailyPro,22529.84,16718.38
6099,Electronics_Product_6099,Electronics,DailyPro,25157.39,17845.79
6100,Mobile Accessories_Product_6100,Mobile Accessories,Aster,756.51,544.77
6101,Electronics_Product_6101,Electronics,Omni,25954.09,18314.14
6102,Mobile Accessories_Product_6102,Mobile Accessories,Nova,675.12,474.27
6103,Beauty_Product_6103,Beauty,PrimeOne,508.35,378.94
6104,Grocery_Product_6104,Grocery,PrimeOne,681.59,404.44
6105,Books_Product_6105,Books,UrbanKart,506.95,286.68
6106,Home & Kitchen_Product_6106,Home & Kitchen,Omni,2647.87,1835.25
6107,Electronics_Product_6107,Electronics,DailyPro,19387.79,13857.6
6108,Sports_Product_6108,Sports,Zentra,1409.72,782.99
6109,Footwear_Product_6109,Footwear,Zentra,2324.28,1638.68
6110,Grocery_Product_6110,Grocery,Omni,759.55,484.8
6111,Beauty_Product_6111,Beauty,BluePeak,844.99,596.99
6112,Toys_Product_6112,Toys,Omni,819.27,559.05
6113,Footwear_Product_6113,Footwear,UrbanKart,2125.11,1340.94
6114,Grocery_Product_6114,Grocery,BluePeak,808.36,619.13
6115,Toys_Product_6115,Toys,PrimeOne,1147.75,662.6
6116,Toys_Product_6116,Toys,Aster,1480.33,891.99
6117,Home & Kitchen_Product_6117,Home & Kitchen,Zentra,4508.6,2686.62
6118,Toys_Product_6118,Toys,Zentra,820.22,471.29
6119,Mobile Accessories_Product_6119,Mobile Accessories,DailyPro,625.59,377.75
6120,Footwear_Product_6120,Footwear,UrbanKart,3242.98,2265.79
6121,Footwear_Product_6121,Footwear,BluePeak,2748.91,1676.57
6122,Fashion_Product_6122,Fashion,UrbanKart,1628.79,1046.72
6123,Home & Kitchen_Product_6123,Home & Kitchen,Zentra,4589.33,3430.39
6124,Home & Kitchen_Product_6124,Home & Kitchen,Omni,5231.73,3733.86
6125,Grocery_Product_6125,Grocery,Aster,377.16,293.51
6126,Sports_Product_6126,Sports,Omni,2120.38,1219.76
6127,Footwear_Product_6127,Footwear,UrbanKart,1775.31,1065.88
6128,Toys_Product_6128,Toys,UrbanKart,1142.73,821.08
6129,Footwear_Product_6129,Footwear,UrbanKart,3159.01,1937.04
6130,Electronics_Product_6130,Electronics,DailyPro,26533.42,15957.23
6131,Footwear_Product_6131,Footwear,Zentra,2853.98,1999.14
6132,Footwear_Product_6132,Footwear,DailyPro,3391.6,2021.28
6133,Electronics_Product_6133,Electronics,Aster,6323.63,3549.98
6134,Footwear_Product_6134,Footwear,BluePeak,1533.93,918.83
6135,Electronics_Product_6135,Electronics,Zentra,17610.23,10119.28
6136,Home & Kitchen_Product_6136,Home & Kitchen,PrimeOne,4616.66,2698.89
6137,Home & Kitchen_Product_6137,Home & Kitchen,UrbanKart,3333.46,2341.94
6138,Footwear_Product_6138,Footwear,Omni,2428.52,1399.24
6139,Mobile Accessories_Product_6139,Mobile Accessories,BluePeak,557.35,361.43
6140,Books_Product_6140,Books,Nova,578.03,431.87
6141,Sports_Product_6141,Sports,DailyPro,2651.27,1506.65
6142,Home & Kitchen_Product_6142,Home & Kitchen,DailyPro,1101.58,713.13
6143,Toys_Product_6143,Toys,DailyPro,492.77,383.77
6144,Fashion_Product_6144,Fashion,Aster,2044.65,1514.35
6145,Books_Product_6145,Books,UrbanKart,339.18,195.88
6146,Grocery_Product_6146,Grocery,Omni,730.85,404.8
6147,Mobile Accessories_Product_6147,Mobile Accessories,BluePeak,1355.13,839.94
6148,Sports_Product_6148,Sports,Omni,3593.41,2707.93
6149,Toys_Product_6149,Toys,UrbanKart,1538.99,865.86
6150,Toys_Product_6150,Toys,Nova,2206.89,1340.71
6151,Sports_Product_6151,Sports,BluePeak,3041.02,2283.88
6152,Fashion_Product_6152,Fashion,Zentra,1694.97,1126.48
6153,Mobile Accessories_Product_6153,Mobile Accessories,Zentra,673.35,388.6
6154,Mobile Accessories_Product_6154,Mobile Accessories,DailyPro,918.45,608.81
6155,Sports_Product_6155,Sports,Zentra,1916.97,1151.47
6156,Grocery_Product_6156,Grocery,Zentra,901.88,513.98
6157,Beauty_Product_6157,Beauty,Nova,1084.09,789.3
6158,Books_Product_6158,Books,Nova,758.41,518.6
6159,Electronics_Product_6159,Electronics,Aster,24056.21,18704.0
6160,Mobile Accessories_Product_6160,Mobile Accessories,Nova,776.35,495.1
6161,Mobile Accessories_Product_6161,Mobile Accessories,Nova,1002.02,665.64
6162,Home & Kitchen_Product_6162,Home & Kitchen,Nova,3491.86,2038.32
6163,Toys_Product_6163,Toys,PrimeOne,714.45,529.25
6164,Sports_Product_6164,Sports,DailyPro,2731.25,1631.97
6165,Fashion_Product_6165,Fashion,DailyPro,2415.4,1470.91
6166,Toys_Product_6166,Toys,BluePeak,1581.64,1197.67
6167,Electronics_Product_6167,Electronics,PrimeOne,27646.43,19776.16
6168,Grocery_Product_6168,Grocery,Aster,411.95,264.45
6169,Home & Kitchen_Product_6169,Home & Kitchen,Zentra,3991.07,2255.95
6170,Books_Product_6170,Books,BluePeak,176.52,115.22
6171,Fashion_Product_6171,Fashion,Nova,2016.97,1471.18
6172,Mobile Accessories_Product_6172,Mobile Accessories,BluePeak,932.99,720.64
6173,Electronics_Product_6173,Electronics,Aster,9790.76,5407.44
6174,Books_Product_6174,Books,Nova,211.67,125.61
6175,Sports_Product_6175,Sports,Omni,2895.87,1930.56
6176,Fashion_Product_6176,Fashion,PrimeOne,1285.98,826.82
6177,Mobile Accessories_Product_6177,Mobile Accessories,Nova,659.78,505.31
6178,Sports_Product_6178,Sports,Omni,2253.24,1487.68
6179,Beauty_Product_6179,Beauty,Omni,711.87,536.07
6180,Beauty_Product_6180,Beauty,Zentra,995.2,719.29
6181,Books_Product_6181,Books,UrbanKart,639.66,397.35
6182,Toys_Product_6182,Toys,PrimeOne,642.58,393.12
6183,Home & Kitchen_Product_6183,Home & Kitchen,Aster,3375.45,2047.36
6184,Sports_Product_6184,Sports,DailyPro,4853.95,3586.75
6185,Mobile Accessories_Product_6185,Mobile Accessories,BluePeak,1004.97,560.78
6186,Sports_Product_6186,Sports,PrimeOne,3207.57,1871.68
6187,Fashion_Product_6187,Fashion,Omni,1520.84,922.8
6188,Footwear_Product_6188,Footwear,Nova,2569.79,1713.88
6189,Fashion_Product_6189,Fashion,Nova,2586.99,1673.2
6190,Books_Product_6190,Books,PrimeOne,613.82,382.64
6191,Fashion_Product_6191,Fashion,Aster,2031.7,1572.71
6192,Grocery_Product_6192,Grocery,Zentra,528.97,352.94
6193,Home & Kitchen_Product_6193,Home & Kitchen,BluePeak,2985.34,1845.52
6194,Grocery_Product_6194,Grocery,DailyPro,497.41,373.41
6195,Sports_Product_6195,Sports,BluePeak,991.81,741.58
6196,Home & Kitchen_Product_6196,Home & Kitchen,Zentra,4565.83,2685.58
6197,Grocery_Product_6197,Grocery,Omni,932.0,720.69
6198,Toys_Product_6198,Toys,Omni,913.69,642.83
6199,Footwear_Product_6199,Footwear,PrimeOne,1807.68,1261.34
6200,Books_Product_6200,Books,UrbanKart,404.05,278.83
