customer_id,customer_name,gender,age,city,segment,signup_date,state
125140,Customer_125140,Female,41,Lucknow,New,2024-07-12,Uttar Pradesh
125141,Customer_125141,Male,22,Mumbai,Regular,2024-06-05,Maharashtra
125142,Customer_125142,Female,65,Hyderabad,Regular,2023-08-19,Telangana
125143,Customer_125143,Female,62,Coimbatore,Regular,2024-02-07,Tamil Nadu
125144,Customer_125144,Female,30,Nagpur,New,2023-01-01,Maharashtra
125145,Customer_125145,Male,38,Delhi,Regular,2024-09-19,Delhi
125146,Customer_125146,Male,26,Hyderabad,Regular,2022-06-15,Telangana
125147,Customer_125147,Male,19,Patna,New,2023-07-23,Bihar
125148,Customer_125148,Female,65,Ahmedabad,Regular,2021-12-05,Gujarat
125149,Customer_125149,Male,18,Kolkata,Premium,2023-11-18,West Bengal
125150,Customer_125150,Male,25,Ahmedabad,Premium,2024-01-05,Gujarat
125151,Customer_125151,Female,41,Delhi,Regular,2022-06-09,Delhi
125152,Customer_125152,Male,51,Mumbai,New,2024-06-01,Maharashtra
125153,Customer_125153,Female,27,Bengaluru,Dormant,2021-03-18,Karnataka
125154,Customer_125154,Female,62,Mumbai,Regular,2023-01-14,Maharashtra
125155,Customer_125155,Female,18,Lucknow,Premium,2021-09-19,Uttar Pradesh
125156,Customer_125156,Female,52,Chennai,New,2024-09-22,Tamil Nadu
125157,Customer_125157,Female,58,Surat,Regular,2024-05-04,Gujarat
125158,Customer_125158,Male,43,Gurugram,Regular,2023-10-13,Haryana
125159,Customer_125159,Female,21,Delhi,New,2021-10-20,Delhi
125160,Customer_125160,Female,48,Nagpur,Regular,2023-02-10,Maharashtra
125161,Customer_125161,Male,22,Hyderabad,Dormant,2025-01-19,Telangana
125162,Customer_125162,Female,40,Kochi,New,2025-01-21,Kerala
125163,Customer_125163,Male,51,Lucknow,Regular,2021-08-21,Uttar Pradesh
125164,Customer_125164,Male,32,Bengaluru,Regular,2023-03-28,Karnataka
125165,Customer_125165,Female,20,Ahmedabad,Premium,2021-09-25,Gujarat
125166,Customer_125166,Female,36,Chandigarh,Regular,2024-09-15,Punjab
125167,Customer_125167,Female,60,Mumbai,New,2023-05-03,Maharashtra
125168,Customer_125168,Male,56,Pune,New,2021-03-17,Maharashtra
125169,Customer_125169,Female,56,Lucknow,Premium,2021-08-09,Uttar Pradesh
125170,Customer_125170,Male,44,Coimbatore,Premium,2021-04-05,Tamil Nadu
125171,Customer_125171,Male,39,Coimbatore,Regular,2024-06-29,Tamil Nadu
125172,Customer_125172,Male,32,Pune,New,2021-05-25,Maharashtra
125173,Customer_125173,Male,57,Surat,Regular,2024-03-22,Gujarat
125174,Customer_125174,Male,59,Lucknow,Regular,2023-08-19,Uttar Pradesh
125175,Customer_125175,Female,32,Surat,New,2022-03-21,Gujarat
125176,Customer_125176,Female,49,Delhi,New,2022-02-28,Delhi
125177,Customer_125177,Female,48,Jaipur,New,2023-10-18,Rajasthan
125178,Customer_125178,Female,56,Kochi,Regular,2021-10-29,Kerala
125179,Customer_125179,Male,34,Kolkata,Regular,2022-03-12,West Bengal
125180,Customer_125180,Female,30,Kochi,New,2021-03-17,Kerala
125181,Customer_125181,Female,55,Nagpur,Regular,2024-06-07,Maharashtra
125182,Customer_125182,Male,54,Bengaluru,Regular,2021-12-25,Karnataka
125183,Customer_125183,Female,33,Hyderabad,Regular,2024-10-01,Telangana
125184,Customer_125184,Male,45,Nagpur,New,2024-11-05,Maharashtra
125185,Customer_125185,Male,51,Kochi,Regular,2022-05-27,Kerala
125186,Customer_125186,Male,49,Patna,Premium,2024-01-22,Bihar
125187,Customer_125187,Female,41,Chandigarh,Regular,2024-11-19,Punjab
125188,Customer_125188,Female,54,Lucknow,Premium,2024-08-22,Uttar Pradesh
125189,Customer_125189,Male,22,Gurugram,New,2022-08-22,Haryana
125190,Customer_125190,Female,61,Kochi,Regular,2024-10-07,Kerala
125191,Customer_125191,Female,40,Coimbatore,Regular,2022-01-04,Tamil Nadu
125192,Customer_125192,Female,38,Delhi,New,2024-08-27,Delhi
125193,Customer_125193,Male,18,Kolkata,Regular,2021-06-03,West Bengal
125194,Customer_125194,Male,30,Indore,Premium,2025-01-12,Madhya Pradesh
125195,Customer_125195,Female,61,Coimbatore,New,2023-04-26,Tamil Nadu
125196,Customer_125196,Male,25,Mumbai,New,2022-12-03,Maharashtra
125197,Customer_125197,Male,18,Ahmedabad,Premium,2023-11-07,Gujarat
125198,Customer_125198,Male,32,Gurugram,New,2021-02-06,Haryana
125199,Customer_125199,Female,27,Coimbatore,Regular,2023-10-09,Tamil Nadu
125200,Customer_125200,Female,18,Hyderabad,Regular,2024-12-27,Telangana
125201,Customer_125201,Male,31,Noida,Premium,2022-01-02,Uttar Pradesh
125202,Customer_125202,Male,62,Kochi,Regular,2021-09-22,Kerala
125203,Customer_125203,Female,59,Hyderabad,Regular,2022-02-08,Telangana
125204,Customer_125204,Male,54,Delhi,Dormant,2022-05-26,Delhi
125205,Customer_125205,Male,58,Indore,New,2022-10-16,Madhya Pradesh
125206,Customer_125206,Male,63,Patna,Regular,2023-09-22,Bihar
125207,Customer_125207,Male,38,Bhopal,Premium,2024-08-09,Madhya Pradesh
125208,Customer_125208,Male,18,Ahmedabad,New,2021-10-30,Gujarat
125209,Customer_125209,Female,64,Coimbatore,Regular,2023-12-08,Tamil Nadu
125210,Customer_125210,Female,44,Nagpur,New,2024-12-18,Maharashtra
125211,Customer_125211,Male,48,Coimbatore,Regular,2024-05-03,Tamil Nadu
125212,Customer_125212,Male,24,Delhi,Dormant,2021-03-21,Delhi
125213,Customer_125213,Male,35,Lucknow,Regular,2021-10-16,Uttar Pradesh
125214,Customer_125214,Female,53,Mumbai,Regular,2022-08-31,Maharashtra
125215,Customer_125215,Male,41,Jaipur,Premium,2023-04-22,Rajasthan
125216,Customer_125216,Male,55,Lucknow,Regular,2023-01-03,Uttar Pradesh
125217,Customer_125217,Female,52,Bengaluru,Premium,2023-11-03,Karnataka
125218,Customer_125218,Female,21,Kolkata,Dormant,2021-11-25,West Bengal
125219,Customer_125219,Male,19,Delhi,Regular,2021-05-04,Delhi
125220,Customer_125220,Male,52,Patna,Regular,2021-11-19,Bihar
125221,Customer_125221,Female,35,Kolkata,Regular,2023-11-04,West Bengal
125222,Customer_125222,Female,19,Jaipur,New,2023-02-03,Rajasthan
125223,Customer_125223,Male,44,Delhi,Regular,2024-10-15,Delhi
125224,Customer_125224,Female,57,Patna,New,2024-05-16,Bihar
125225,Customer_125225,Female,24,Chennai,Regular,2021-01-05,Tamil Nadu
125226,Customer_125226,Female,58,Indore,Regular,2021-10-03,Madhya Pradesh
125227,Customer_125227,Male,48,Chennai,New,2023-11-07,Tamil Nadu
125228,Customer_125228,Female,58,Patna,Regular,2021-10-28,Bihar
125229,Customer_125229,Female,51,Mumbai,Regular,2022-12-05,Maharashtra
125230,Customer_125230,Male,24,Delhi,New,2021-05-19,Delhi
125231,Customer_125231,Female,62,Chennai,New,2023-07-05,Tamil Nadu
125232,Customer_125232,Male,46,Ahmedabad,New,2021-12-15,Gujarat
125233,Customer_125233,Male,25,Kochi,Premium,2021-10-06,Kerala
125234,Customer_125234,Male,50,Chennai,New,2024-07-14,Tamil Nadu
125235,Customer_125235,Female,20,Hyderabad,Premium,2024-11-23,Telangana
125236,Customer_125236,Male,57,Coimbatore,New,2024-04-16,Tamil Nadu
125237,Customer_125237,Female,49,Mumbai,Regular,2021-12-15,Maharashtra
125238,Customer_125238,Female,36,Mumbai,Regular,2024-09-04,Maharashtra
125239,Customer_125239,Male,21,Hyderabad,Premium,2021-01-25,Telangana
125240,Customer_125240,Male,27,Nagpur,New,2022-01-18,Maharashtra
125241,Customer_125241,Female,35,Bengaluru,Regular,2023-08-09,Karnataka
125242,Customer_125242,Female,36,Bhopal,Regular,2021-08-07,Madhya Pradesh
125243,Customer_125243,Male,29,Chennai,Dormant,2021-05-15,Tamil Nadu
125244,Customer_125244,Male,28,Mumbai,Regular,2021-01-20,Maharashtra
125245,Customer_125245,Male,49,Surat,Regular,2023-03-22,Gujarat
125246,Customer_125246,Male,23,Kochi,Premium,2023-08-17,Kerala
125247,Customer_125247,Male,55,Coimbatore,Premium,2022-06-24,Tamil Nadu
125248,Customer_125248,Female,45,Kochi,Regular,2021-04-09,Kerala
125249,Customer_125249,Male,43,Bengaluru,Regular,2021-10-21,Karnataka
125250,Customer_125250,Male,25,Coimbatore,Premium,2021-12-11,Tamil Nadu
125251,Customer_125251,Female,27,Mumbai,Regular,2022-02-22,Maharashtra
125252,Customer_125252,Female,39,Bhopal,New,2024-12-08,Madhya Pradesh
125253,Customer_125253,Male,51,Mumbai,Regular,2022-02-26,Maharashtra
125254,Customer_125254,Female,62,Chennai,Regular,2023-03-04,Tamil Nadu
125255,Customer_125255,Male,39,Nagpur,Regular,2022-02-18,Maharashtra
125256,Customer_125256,Female,39,Pune,Regular,2021-11-06,Maharashtra
125257,Customer_125257,Female,23,Patna,Dormant,2021-02-06,Bihar
125258,Customer_125258,Female,48,Nagpur,Premium,2021-11-01,Maharashtra
125259,Customer_125259,Male,53,Chandigarh,New,2022-06-06,Punjab
125260,Customer_125260,Female,28,Pune,New,2021-11-04,Maharashtra
125261,Customer_125261,Male,35,Lucknow,Premium,2021-12-29,Uttar Pradesh
125262,Customer_125262,Male,51,Hyderabad,New,2022-06-06,Telangana
125263,Customer_125263,Male,20,Pune,Regular,2024-03-31,Maharashtra
125264,Customer_125264,Female,58,Chennai,New,2022-09-23,Tamil Nadu
125265,Customer_125265,Female,55,Bengaluru,New,2021-07-07,Karnataka
125266,Customer_125266,Male,53,Ahmedabad,Premium,2023-06-13,Gujarat
125267,Customer_125267,Female,34,Kochi,Premium,2021-01-05,Kerala
125268,Customer_125268,Male,47,Coimbatore,New,2023-03-04,Tamil Nadu
125269,Customer_125269,Male,47,Gurugram,Regular,2021-12-06,Haryana
125270,Customer_125270,Female,60,Noida,Regular,2021-09-27,Uttar Pradesh
125271,Customer_125271,Male,48,Kolkata,Regular,2022-01-20,West Bengal
125272,Customer_125272,Male,49,Patna,Premium,2022-09-08,Bihar
125273,Customer_125273,Male,65,Pune,Regular,2024-03-16,Maharashtra
125274,Customer_125274,Female,36,Chandigarh,Regular,2021-03-20,Punjab
125275,Customer_125275,Male,26,Ahmedabad,Premium,2023-01-14,Gujarat
125276,Customer_125276,Female,33,Indore,New,2022-08-03,Madhya Pradesh
125277,Customer_125277,Male,55,Jaipur,New,2021-11-14,Rajasthan
125278,Customer_125278,Female,36,Hyderabad,Dormant,2024-05-22,Telangana
125279,Customer_125279,Male,47,Bhopal,Premium,2021-01-20,Madhya Pradesh
125280,Customer_125280,Male,53,Pune,Premium,2024-02-09,Maharashtra
125281,Customer_125281,Female,28,Jaipur,Dormant,2022-12-06,Rajasthan
125282,Customer_125282,Male,32,Jaipur,Regular,2024-06-14,Rajasthan
125283,Customer_125283,Male,41,Gurugram,Regular,2021-04-05,Haryana
125284,Customer_125284,Male,58,Bhopal,Dormant,2022-10-30,Madhya Pradesh
125285,Customer_125285,Male,38,Pune,Regular,2021-03-05,Maharashtra
125286,Customer_125286,Male,60,Noida,Dormant,2023-07-07,Uttar Pradesh
125287,Customer_125287,Female,27,Noida,Regular,2024-11-17,Uttar Pradesh
125288,Customer_125288,Female,59,Hyderabad,Premium,2022-03-11,Telangana
125289,Customer_125289,Male,42,Chandigarh,Regular,2023-09-08,Punjab
125290,Customer_125290,Male,49,Mumbai,New,2022-10-25,Maharashtra
125291,Customer_125291,Male,50,Delhi,Premium,2022-08-27,Delhi
125292,Customer_125292,Male,41,Patna,New,2024-03-23,Bihar
125293,Customer_125293,Female,38,Surat,Dormant,2024-03-02,Gujarat
125294,Customer_125294,Female,43,Surat,Dormant,2023-11-06,Gujarat
125295,Customer_125295,Male,34,Nagpur,Premium,2023-11-02,Maharashtra
125296,Customer_125296,Male,36,Surat,New,2023-12-27,Gujarat
125297,Customer_125297,Female,20,Kochi,Regular,2023-08-10,Kerala
125298,Customer_125298,Male,30,Chennai,Regular,2022-11-30,Tamil Nadu
125299,Customer_125299,Male,19,Kochi,Premium,2024-09-07,Kerala
125300,Customer_125300,Female,58,Lucknow,Regular,2021-11-02,Uttar Pradesh
125301,Customer_125301,Female,62,Kolkata,Dormant,2021-12-07,West Bengal
125302,Customer_125302,Male,49,Bengaluru,Premium,2022-11-09,Karnataka
125303,Customer_125303,Female,50,Kochi,Regular,2023-08-13,Kerala
125304,Customer_125304,Male,49,Pune,Regular,2022-12-18,Maharashtra
125305,Customer_125305,Female,59,Patna,New,2021-07-11,Bihar
125306,Customer_125306,Male,42,Chennai,Premium,2023-01-21,Tamil Nadu
125307,Customer_125307,Female,20,Coimbatore,Premium,2021-06-06,Tamil Nadu
125308,Customer_125308,Female,59,Gurugram,New,2023-10-08,Haryana
125309,Customer_125309,Male,24,Coimbatore,Dormant,2021-03-08,Tamil Nadu
125310,Customer_125310,Female,42,Hyderabad,Dormant,2022-01-19,Telangana
125311,Customer_125311,Female,40,Kochi,Regular,2023-06-07,Kerala
125312,Customer_125312,Male,45,Hyderabad,New,2025-01-16,Telangana
125313,Customer_125313,Female,29,Indore,Premium,2024-04-26,Madhya Pradesh
125314,Customer_125314,Female,25,Delhi,Regular,2024-07-13,Delhi
125315,Customer_125315,Female,52,Bengaluru,New,2024-01-17,Karnataka
125316,Customer_125316,Male,42,Noida,Premium,2021-11-02,Uttar Pradesh
125317,Customer_125317,Male,47,Kochi,Premium,2024-06-04,Kerala
125318,Customer_125318,Male,49,Pune,Regular,2021-11-01,Maharashtra
125319,Customer_125319,Male,53,Noida,Regular,2022-06-24,Uttar Pradesh
125320,Customer_125320,Male,49,Nagpur,Premium,2024-04-20,Maharashtra
125321,Customer_125321,Male,42,Chennai,Regular,2021-06-05,Tamil Nadu
125322,Customer_125322,Male,43,Gurugram,New,2021-08-01,Haryana
125323,Customer_125323,Male,25,Bhopal,New,2024-09-20,Madhya Pradesh
125324,Customer_125324,Male,22,Lucknow,Regular,2025-01-07,Uttar Pradesh
125325,Customer_125325,Female,60,Hyderabad,Regular,2023-12-09,Telangana
125326,Customer_125326,Female,19,Kolkata,Regular,2021-07-15,West Bengal
125327,Customer_125327,Male,36,Chennai,Dormant,2021-01-03,Tamil Nadu
125328,Customer_125328,Male,20,Jaipur,Regular,2024-12-05,Rajasthan
125329,Customer_125329,Male,29,Indore,Regular,2022-01-17,Madhya Pradesh
125330,Customer_125330,Male,56,Pune,Regular,2022-06-23,Maharashtra
125331,Customer_125331,Male,49,Jaipur,New,2024-11-28,Rajasthan
125332,Customer_125332,Female,23,Chennai,Premium,2022-05-01,Tamil Nadu
125333,Customer_125333,Male,25,Delhi,Regular,2024-03-13,Delhi
125334,Customer_125334,Female,22,Nagpur,Regular,2021-06-23,Maharashtra
125335,Customer_125335,Male,30,Gurugram,Premium,2022-08-01,Haryana
125336,Customer_125336,Male,48,Lucknow,Premium,2024-12-29,Uttar Pradesh
125337,Customer_125337,Female,30,Noida,Regular,2024-03-04,Uttar Pradesh
125338,Customer_125338,Female,18,Bengaluru,Premium,2023-04-12,Karnataka
125339,Customer_125339,Female,63,Surat,Dormant,2021-07-19,Gujarat
125340,Customer_125340,Female,21,Lucknow,Regular,2021-11-27,Uttar Pradesh
125341,Customer_125341,Male,37,Ahmedabad,New,2025-01-16,Gujarat
125342,Customer_125342,Female,46,Gurugram,Premium,2024-06-19,Haryana
125343,Customer_125343,Male,49,Indore,Premium,2023-01-30,Madhya Pradesh
125344,Customer_125344,Female,50,Gurugram,Premium,2022-01-01,Haryana
125345,Customer_125345,Male,31,Delhi,New,2025-01-08,Delhi
125346,Customer_125346,Male,36,Kochi,Regular,2024-12-07,Kerala
125347,Customer_125347,Female,20,Bhopal,Regular,2024-04-06,Madhya Pradesh
125348,Customer_125348,Male,28,Kolkata,Premium,2021-09-30,West Bengal
125349,Customer_125349,Male,26,Kolkata,New,2021-04-29,West Bengal
125350,Customer_125350,Male,45,Gurugram,Regular,2024-10-22,Haryana
125351,Customer_125351,Female,19,Gurugram,Premium,2021-03-01,Haryana
125352,Customer_125352,Female,30,Patna,New,2021-09-11,Bihar
125353,Customer_125353,Female,52,Lucknow,Premium,2023-03-17,Uttar Pradesh
125354,Customer_125354,Female,48,Kochi,Regular,2023-11-09,Kerala
125355,Customer_125355,Female,60,Chandigarh,Premium,2022-01-28,Punjab
125356,Customer_125356,Male,31,Delhi,Premium,2023-07-04,Delhi
125357,Customer_125357,Male,32,Mumbai,New,2024-05-01,Maharashtra
125358,Customer_125358,Female,22,Bhopal,Premium,2021-07-22,Madhya Pradesh
125359,Customer_125359,Male,56,Indore,Regular,2023-07-30,Madhya Pradesh
125360,Customer_125360,Male,51,Chennai,Regular,2023-08-25,Tamil Nadu
125361,Customer_125361,Male,55,Jaipur,Premium,2021-10-04,Rajasthan
125362,Customer_125362,Female,60,Noida,Regular,2021-11-20,Uttar Pradesh
125363,Customer_125363,Male,19,Indore,Regular,2024-03-10,Madhya Pradesh
125364,Customer_125364,Female,62,Hyderabad,New,2021-05-13,Telangana
125365,Customer_125365,Female,50,Jaipur,Regular,2024-09-21,Rajasthan
125366,Customer_125366,Female,44,Chandigarh,Premium,2024-05-07,Punjab
125367,Customer_125367,Female,20,Chandigarh,Regular,2024-08-12,Punjab
125368,Customer_125368,Male,19,Kolkata,Premium,2024-08-15,West Bengal
125369,Customer_125369,Female,45,Kolkata,Premium,2023-10-02,West Bengal
125370,Customer_125370,Female,47,Hyderabad,Regular,2023-10-08,Telangana
125371,Customer_125371,Female,58,Indore,New,2021-02-16,Madhya Pradesh
125372,Customer_125372,Female,40,Kolkata,Regular,2021-01-28,West Bengal
125373,Customer_125373,Male,50,Jaipur,Premium,2022-03-17,Rajasthan
125374,Customer_125374,Female,31,Patna,Regular,2024-12-08,Bihar
125375,Customer_125375,Male,31,Chandigarh,Dormant,2021-04-02,Punjab
125376,Customer_125376,Female,30,Nagpur,New,2021-06-24,Maharashtra
125377,Customer_125377,Female,21,Chandigarh,Premium,2021-10-26,Punjab
125378,Customer_125378,Female,36,Delhi,Regular,2023-12-30,Delhi
125379,Customer_125379,Female,41,Chennai,Dormant,2021-05-12,Tamil Nadu
125380,Customer_125380,Male,53,Chandigarh,Dormant,2021-04-13,Punjab
125381,Customer_125381,Male,23,Noida,Dormant,2021-09-18,Uttar Pradesh
125382,Customer_125382,Female,29,Nagpur,Regular,2024-07-19,Maharashtra
125383,Customer_125383,Male,26,Noida,Premium,2021-08-14,Uttar Pradesh
125384,Customer_125384,Male,30,Kolkata,New,2022-11-27,West Bengal
125385,Customer_125385,Female,41,Noida,Premium,2023-10-29,Uttar Pradesh
125386,Customer_125386,Male,63,Delhi,New,2021-08-17,Delhi
125387,Customer_125387,Female,32,Indore,New,2022-08-30,Madhya Pradesh
125388,Customer_125388,Male,63,Delhi,Dormant,2022-04-29,Delhi
125389,Customer_125389,Female,47,Delhi,Regular,2021-09-15,Delhi
125390,Customer_125390,Female,49,Lucknow,Premium,2021-05-06,Uttar Pradesh
125391,Customer_125391,Male,49,Kolkata,Regular,2023-10-03,West Bengal
125392,Customer_125392,Male,51,Jaipur,New,2021-10-06,Rajasthan
125393,Customer_125393,Male,52,Patna,New,2024-01-02,Bihar
125394,Customer_125394,Female,35,Kolkata,Regular,2021-12-14,West Bengal
125395,Customer_125395,Male,36,Jaipur,Regular,2022-06-29,Rajasthan
125396,Customer_125396,Male,32,Delhi,Regular,2024-09-13,Delhi
125397,Customer_125397,Female,39,Nagpur,New,2021-06-10,Maharashtra
125398,Customer_125398,Male,42,Kolkata,Dormant,2022-04-18,West Bengal
125399,Customer_125399,Female,41,Hyderabad,Regular,2024-12-12,Telangana
125400,Customer_125400,Female,23,Ahmedabad,Premium,2021-04-24,Gujarat
125401,Customer_125401,Male,53,Chandigarh,Regular,2024-04-26,Punjab
125402,Customer_125402,Female,27,Pune,Dormant,2021-09-08,Maharashtra
125403,Customer_125403,Male,29,Lucknow,Regular,2021-09-14,Uttar Pradesh
125404,Customer_125404,Female,22,Chandigarh,New,2022-03-01,Punjab
125405,Customer_125405,Female,37,Hyderabad,Regular,2022-02-21,Telangana
125406,Customer_125406,Male,54,Jaipur,Premium,2022-01-19,Rajasthan
125407,Customer_125407,Male,65,Indore,Regular,2024-12-25,Madhya Pradesh
125408,Customer_125408,Female,35,Ahmedabad,Premium,2021-10-22,Gujarat
125409,Customer_125409,Male,64,Chandigarh,New,2021-12-24,Punjab
125410,Customer_125410,Female,57,Nagpur,Regular,2024-02-09,Maharashtra
125411,Customer_125411,Male,50,Chennai,Regular,2024-02-04,Tamil Nadu
125412,Customer_125412,Male,58,Hyderabad,Regular,2024-06-04,Telangana
125413,Customer_125413,Female,29,Indore,New,2022-05-06,Madhya Pradesh
125414,Customer_125414,Male,50,Ahmedabad,Premium,2021-02-17,Gujarat
125415,Customer_125415,Female,22,Mumbai,Regular,2021-10-16,Maharashtra
125416,Customer_125416,Male,26,Bengaluru,Premium,2023-09-22,Karnataka
125417,Customer_125417,Male,50,Coimbatore,New,2023-12-16,Tamil Nadu
125418,Customer_125418,Female,47,Pune,Regular,2021-10-26,Maharashtra
125419,Customer_125419,Female,63,Chandigarh,Regular,2023-04-03,Punjab
125420,Customer_125420,Female,34,Bhopal,Regular,2024-11-21,Madhya Pradesh
125421,Customer_125421,Female,52,Pune,New,2022-10-29,Maharashtra
125422,Customer_125422,Female,33,Hyderabad,New,2025-01-28,Telangana
125423,Customer_125423,Female,57,Delhi,New,2023-12-30,Delhi
125424,Customer_125424,Male,36,Noida,Regular,2024-02-24,Uttar Pradesh
125425,Customer_125425,Female,64,Mumbai,Dormant,2024-06-25,Maharashtra
125426,Customer_125426,Male,19,Kolkata,Regular,2021-05-18,West Bengal
125427,Customer_125427,Male,23,Delhi,New,2022-04-25,Delhi
125428,Customer_125428,Male,59,Pune,Regular,2022-12-09,Maharashtra
125429,Customer_125429,Male,62,Ahmedabad,Dormant,2022-09-06,Gujarat
125430,Customer_125430,Female,64,Ahmedabad,Regular,2021-01-13,Gujarat
125431,Customer_125431,Male,28,Mumbai,Regular,2022-01-08,Maharashtra
125432,Customer_125432,Male,26,Indore,Dormant,2023-08-30,Madhya Pradesh
125433,Customer_125433,Male,44,Patna,Regular,2022-10-04,Bihar
125434,Customer_125434,Male,31,Coimbatore,Premium,2024-10-10,Tamil Nadu
125435,Customer_125435,Female,52,Jaipur,Regular,2022-08-26,Rajasthan
125436,Customer_125436,Male,37,Kolkata,Premium,2021-09-12,West Bengal
125437,Customer_125437,Male,49,Noida,Premium,2022-09-19,Uttar Pradesh
125438,Customer_125438,Male,65,Hyderabad,Regular,2021-04-30,Telangana
125439,Customer_125439,Male,25,Delhi,Premium,2022-09-07,Delhi
125440,Customer_125440,Female,28,Pune,Dormant,2021-06-22,Maharashtra
125441,Customer_125441,Male,19,Noida,Premium,2024-03-22,Uttar Pradesh
125442,Customer_125442,Male,22,Hyderabad,New,2023-01-22,Telangana
125443,Customer_125443,Male,47,Surat,New,2024-05-24,Gujarat
125444,Customer_125444,Male,61,Surat,Dormant,2022-11-30,Gujarat
125445,Customer_125445,Female,58,Nagpur,Regular,2023-03-19,Maharashtra
125446,Customer_125446,Male,28,Gurugram,New,2021-06-26,Haryana
125447,Customer_125447,Female,33,Pune,New,2023-03-04,Maharashtra
125448,Customer_125448,Female,42,Bengaluru,New,2024-04-16,Karnataka
125449,Customer_125449,Male,59,Bengaluru,Regular,2022-01-31,Karnataka
125450,Customer_125450,Other,42,Chandigarh,New,2024-09-27,Punjab
125451,Customer_125451,Female,28,Bengaluru,Regular,2022-01-20,Karnataka
125452,Customer_125452,Female,18,Kochi,Regular,2022-02-27,Kerala
125453,Customer_125453,Male,50,Hyderabad,New,2024-08-04,Telangana
125454,Customer_125454,Female,18,Noida,New,2024-11-09,Uttar Pradesh
125455,Customer_125455,Male,64,Gurugram,Premium,2024-09-18,Haryana
125456,Customer_125456,Male,26,Pune,Regular,2021-05-02,Maharashtra
125457,Customer_125457,Female,44,Chennai,Regular,2024-05-31,Tamil Nadu
125458,Customer_125458,Female,55,Nagpur,New,2024-10-26,Maharashtra
125459,Customer_125459,Male,36,Nagpur,Regular,2024-07-08,Maharashtra
125460,Customer_125460,Female,57,Mumbai,Regular,2023-11-15,Maharashtra
125461,Customer_125461,Female,34,Chandigarh,Regular,2023-03-13,Punjab
125462,Customer_125462,Male,29,Lucknow,Regular,2023-07-28,Uttar Pradesh
125463,Customer_125463,Male,19,Coimbatore,Regular,2021-11-16,Tamil Nadu
125464,Customer_125464,Male,25,Surat,Regular,2023-12-23,Gujarat
125465,Customer_125465,Female,50,Mumbai,Regular,2022-08-22,Maharashtra
125466,Customer_125466,Female,30,Lucknow,Premium,2024-04-30,Uttar Pradesh
125467,Customer_125467,Male,60,Ahmedabad,Regular,2021-01-17,Gujarat
125468,Customer_125468,Female,38,Bhopal,Regular,2024-04-25,Madhya Pradesh
125469,Customer_125469,Female,36,Nagpur,Regular,2021-07-22,Maharashtra
125470,Customer_125470,Female,51,Jaipur,Regular,2024-02-27,Rajasthan
125471,Customer_125471,Male,47,Gurugram,Regular,2022-05-29,Haryana
125472,Customer_125472,Male,37,Bengaluru,Regular,2021-10-15,Karnataka
125473,Customer_125473,Female,35,Chennai,Regular,2023-12-22,Tamil Nadu
125474,Customer_125474,Male,38,Lucknow,Regular,2024-04-03,Uttar Pradesh
125475,Customer_125475,Male,53,Chennai,Regular,2023-07-14,Tamil Nadu
125476,Customer_125476,Female,24,Chennai,Regular,2023-04-28,Tamil Nadu
125477,Customer_125477,Male,22,Jaipur,Regular,2023-05-13,Rajasthan
125478,Customer_125478,Female,26,Chennai,Regular,2023-08-06,Tamil Nadu
125479,Customer_125479,Male,62,Surat,New,2024-06-28,Gujarat
125480,Customer_125480,Male,35,Jaipur,Regular,2022-12-19,Rajasthan
125481,Customer_125481,Male,64,Kochi,Premium,2024-08-02,Kerala
125482,Customer_125482,Male,18,Kolkata,Regular,2023-12-16,West Bengal
125483,Customer_125483,Male,53,Hyderabad,New,2024-03-16,Telangana
125484,Customer_125484,Female,62,Hyderabad,Dormant,2023-02-23,Telangana
125485,Customer_125485,Male,31,Nagpur,Premium,2021-12-26,Maharashtra
125486,Customer_125486,Female,25,Chennai,New,2025-01-10,Tamil Nadu
125487,Customer_125487,Male,54,Patna,Regular,2022-09-26,Bihar
125488,Customer_125488,Male,37,Patna,New,2023-08-25,Bihar
125489,Customer_125489,Male,48,Kochi,Regular,2021-05-13,Kerala
125490,Customer_125490,Female,24,Chennai,New,2023-04-23,Tamil Nadu
125491,Customer_125491,Male,58,Surat,Regular,2022-08-06,Gujarat
125492,Customer_125492,Male,55,Nagpur,New,2023-10-07,Maharashtra
125493,Customer_125493,Female,61,Chandigarh,Premium,2021-10-03,Punjab
125494,Customer_125494,Male,60,Ahmedabad,Regular,2025-01-07,Gujarat
125495,Customer_125495,Male,32,Gurugram,Premium,2024-10-22,Haryana
125496,Customer_125496,Male,52,Chandigarh,Regular,2022-04-20,Punjab
125497,Customer_125497,Female,34,Ahmedabad,New,2022-06-26,Gujarat
125498,Customer_125498,Male,44,Surat,Regular,2023-05-28,Gujarat
125499,Customer_125499,Female,38,Chennai,Regular,2023-03-10,Tamil Nadu
125500,Customer_125500,Female,57,Chandigarh,New,2022-03-19,Punjab
125501,Customer_125501,Female,61,Pune,New,2022-07-27,Maharashtra
125502,Customer_125502,Male,62,Chandigarh,Dormant,2021-06-13,Punjab
125503,Customer_125503,Female,43,Kochi,New,2021-05-05,Kerala
125504,Customer_125504,Male,61,Kochi,Regular,2024-06-08,Kerala
125505,Customer_125505,Female,22,Noida,Regular,2022-08-23,Uttar Pradesh
